label,label_name,pH,fat,SNF,protein,lactose,density,conductivity,refractiveIndex,turbidity,temperature,color_L,color_a,color_b,tvc_log
2,UreaAdded,7.206408354222907,4.079120997814855,8.991227987424313,3.3282667290605557,4.834536790100758,1.034133942553639,6.511428362186944,1.3442191996725854,22.862420025091108,5.164627814790041,91.12047000221081,-1.5968047574119375,7.138896171500533,3.825328014604395
3,DetergentAdded,8.513207848423457,4.123315765920399,8.499721513669705,3.276552100553644,4.269799409552614,1.0315562896043442,8.112890996704618,1.3400346394775093,30.19379379579069,4.40054928520846,88.68728180818624,-2.558898771566057,7.881477303433253,5.05950677149663
4,StarchAdded,6.65303357609761,3.4542935403072828,9.444083060782683,3.048103897022603,4.816309262810763,1.0345690430732408,4.340484076303983,1.3437860622359024,30.853897953452826,4.340334433247079,87.54713322855723,-1.5107044355029147,6.705338224801083,4.600887855693807
4,StarchAdded,6.716993610723201,4.740925823045086,9.577180663314923,3.232269504166437,4.683859704026124,1.031397312024277,4.93708993856648,1.343833126508806,29.548695186013113,4.2008118829701555,93.3129083056325,-1.8836720080249543,7.252515864406256,3.749112647495165
3,DetergentAdded,8.251977656244204,4.450663905816849,8.360289844958485,3.316857227111576,4.6999647210927185,1.031118489667991,7.751858723177182,1.340543373910968,20.099290774165894,4.5724259162991165,86.36223420309095,-3.8427248303970223,5.727773450007991,4.4156065642324
2,UreaAdded,7.04318580831876,4.350130505318202,9.548563889034048,3.3153891355486653,5.004318779807909,1.033397616834053,7.311166267037758,1.3425816221544487,16.750050812188118,3.7959593449877485,93.08034092755884,-3.2055993286338027,7.0807233623340355,3.7807311326101702
1,WaterAdded,6.725924111629034,3.079430192344808,6.881962455979152,2.183894450105703,3.0920095358983177,1.0248063403332688,3.3688057437642778,1.3378699709931683,12.668078217952022,3.73983890430464,87.56543257949286,-2.3654174498488354,6.71042453409145,3.9720776812830794
3,DetergentAdded,8.726860243198326,4.909685805526622,8.242580193701048,3.1756508530989276,4.8786010541003195,1.0312890657577216,8.002023234576896,1.3398325043640449,30.798794777922943,4.081040824361651,92.41500823906973,-2.9623717146102506,6.710905444721707,4.948624897495623
2,UreaAdded,7.11036043993914,4.257450165856742,9.664539986478815,3.5877814198127607,4.874724812361925,1.0357509485335217,6.360553978184305,1.342622641081529,16.5094931815391,5.2575131920523575,88.30496524266971,-1.698170960974776,6.104789759532451,4.14545187717547
0,Pure,6.59753375929332,4.372779196675103,9.088818918534418,3.0785686366395093,4.726898812602947,1.0318487007797674,4.081263239342254,1.3427956746208791,12.828029004772173,4.402304824411488,89.82207594213219,-2.6157354022878696,7.4943640116155565,4.01375616857279
0,Pure,6.6592055137312,4.366684123685683,9.458978324775584,3.1012813992137103,4.575916416212722,1.031245133803428,4.509642944089368,1.3416371144375938,15.067017717955824,5.346773566706836,90.72711108593717,-2.4170741835901106,7.005471641053098,4.459404681820626
3,DetergentAdded,8.297842895837846,4.403498228106383,8.627625629529113,2.8516164236606802,4.661676262639146,1.0297395341259856,7.64844575902947,1.3391848174235657,38.79055236323069,4.313776486268605,92.53630513160091,-1.9673602329988058,7.366387146921838,5.371044064062671
1,WaterAdded,6.996332613271558,3.1291436891133406,6.084596367093561,2.1818927325894295,3.2496871064735786,1.0238749724636456,3.6164431266098256,1.338391804762986,14.21036020186334,5.255862571379164,92.40800076215538,-1.6614250129333534,5.797556825816664,3.936247876456752
0,Pure,6.644804522909922,4.298471921621352,8.59650505141288,3.3454057720777888,4.681624786731382,1.0332742722587345,4.465923565913685,1.342308708078639,12.225222552842178,4.634387894574321,90.78066065018764,-2.1446301545289974,6.678198489995896,3.4595275204753704
4,StarchAdded,6.7186426402640285,4.204336146398429,10.071655153987646,3.23442542793932,4.709630657304723,1.033866029462081,4.562346025351684,1.3433062755479974,32.53833976048147,5.02451668949432,90.59357305417322,-2.2197483820831914,6.308458964595572,3.6631339337503657
3,DetergentAdded,8.138993083421214,3.372267989945369,8.100674408733497,3.045078999389234,4.589672234223039,1.0286800579485302,8.408604031143613,1.3411287473587528,41.79400069274537,5.167872713405083,89.39279197469195,-2.956558396610251,7.291949887537054,4.935492103569263
3,DetergentAdded,8.359311033071293,4.1453240218701595,8.480345421824365,3.051221719024274,4.534480355781048,1.031342380841545,8.154522124946366,1.3408080055561018,36.45708955200164,4.358701975377038,85.64419226407273,-3.0927148379596496,7.404038804661872,4.5737922249636025
3,DetergentAdded,8.723265953679748,3.5325238636141196,8.779357125195283,3.6340423921509535,4.600275277881289,1.0316232302442856,9.101159159188335,1.3391403307765786,35.88742222014806,4.810623326958396,89.79314594627888,-2.893075917015005,6.998373675592665,4.80305241486914
2,UreaAdded,7.1379091232613945,3.369235878413607,9.365309582566164,3.1253546813320483,4.735146918343776,1.0331530345970676,6.81189629225922,1.3435845054629318,15.813581040022097,4.7137277023484705,89.89937274032776,-2.15481756633349,8.654145767342772,4.261893823262487
4,StarchAdded,6.490971789925181,3.9624023401092514,9.36147328728661,3.2376295731417293,4.481046070903105,1.0340998537734363,4.446061251058049,1.3436868592926854,29.7360227423898,4.687738023272084,88.87672616678535,-2.2156059183667236,6.828032710843728,4.479978427461166
3,DetergentAdded,8.319085359596727,4.031667194577459,8.679266507371429,3.4788277143166253,4.6109613681880335,1.0285724088694048,8.455808884385867,1.3392838441367325,41.15699428577034,3.7921952084648463,89.17289230911209,-2.9492554666443276,4.938832921499328,3.9036323389609224
1,WaterAdded,6.711805774779754,2.4388359971808287,7.29556790007779,2.440185002956009,2.94154599180224,1.022470463420295,3.2969851886890846,1.338194253040339,4.273767835657766,5.237211021052277,93.65044883836325,-1.7590491839798306,7.356728490712121,4.726144996285459
0,Pure,6.669438430157734,4.076391797516259,8.801545153038507,3.240919717972194,4.8336921952539225,1.033317597535608,4.198037230416108,1.3430699392805645,18.951345202019596,4.44096573650446,87.31721765148711,-2.5431287948377728,8.537595637248888,4.090852775080447
1,WaterAdded,6.7822954174279815,2.591253793379301,6.079425989334396,2.499037555381532,3.939260381757076,1.0263694877974134,3.396974935661667,1.3381738980251225,4.960155455060246,4.464799480308918,90.63227959330713,-2.912756054492355,7.057043419165366,4.152085026803863
3,DetergentAdded,9.08340678066589,2.9854764348716394,9.17370249910225,3.1261688302570363,4.467455885936558,1.0267606953202815,7.484718622614413,1.3397949058607237,37.22386621628488,4.8736982005260705,88.79804854773016,-3.3061246823314256,8.407414972294958,6.404281864492445
0,Pure,6.656008599461517,4.3359092018982075,9.074851470211847,3.03344452050407,4.730112134556609,1.0312274312512437,4.613745935617837,1.3431151110878254,13.20907713983678,3.304847816265281,89.88166888246329,-1.934610507193037,7.930103922359904,4.27127449912423
2,UreaAdded,7.2807701200906605,3.8986605522723816,9.121355609222,3.8174179006929405,4.6654957720513845,1.0311132244452075,7.32409207243486,1.3431571607229076,10.018527960597304,4.713821838638148,88.20384561155205,-2.2234710390542376,9.116537158283862,4.120363799545551
1,WaterAdded,6.814932511748833,2.8386762811547275,6.5177735425409855,2.0369003848843805,3.45881267962689,1.0236397947972973,3.1969741361301405,1.3385661100908917,12.401570086561232,4.137760880531661,91.21601275042457,-2.4125059492030934,6.187101537222273,4.230825271244512
3,DetergentAdded,8.728736109135758,3.8138038526358784,8.811485474652413,3.1677098223725415,4.773216928464008,1.0275055252405287,8.771835073621501,1.340205579137925,29.488848002725938,5.0708806079231055,82.31403508054956,-2.875375778042845,5.247107192596172,4.186619014946962
1,WaterAdded,6.737039746332156,3.1044769490806035,5.82226269031907,2.095561218769796,2.9686829592988455,1.02259268724537,3.456818036757425,1.3383032360257323,8.127284238838682,4.693720546734106,88.22827076427158,-2.1862811402854576,5.31864839356479,4.17047015474273
2,UreaAdded,7.149521109390094,4.415688999624189,8.775499955062559,3.1073779157840264,4.800364028594606,1.0315363127898325,6.984015619768048,1.3428296884743858,17.730632709233305,3.808085598037699,92.33669367259903,-2.4732137939974757,8.08717040111434,4.6319439575782
4,StarchAdded,6.749049446941923,4.98714320719893,10.269431900390304,3.4302699568540485,4.683579481995258,1.0333862848737705,4.995587647760808,1.3438734850218215,28.209527435609075,4.413908116525462,90.34989496140689,-2.0542360121057928,8.157894796484316,4.163311477886516
2,UreaAdded,7.0723960695016945,3.756455901541752,9.636815918924365,3.6327549470549894,4.834648304789625,1.0318863084849117,7.846997760636761,1.3429639484201148,14.492637050267374,5.07147986845914,89.95986878174328,-2.866268034252753,7.436272339548724,3.8483930392931565
3,DetergentAdded,8.24121574574895,3.7061123082243035,7.851950997537175,3.4820043715297873,5.149314501892572,1.030113196828146,9.085403368808288,1.3399046239164734,22.04438109073309,4.111138308873859,86.60384635319949,-3.231153606307653,6.0615276457156595,4.82865198514294
4,StarchAdded,6.858236515177718,4.126653425361219,8.970408597122448,3.1237996539121737,4.598966928839837,1.033272634919865,4.223289919207725,1.3435176557242396,36.075603856202456,3.6316591127075277,87.18993109794908,-2.1894754876058076,6.698265434755986,4.4801523517869395
2,UreaAdded,7.0229966956949905,4.660452894561093,9.61951264453014,3.5157444662143433,4.922495174930833,1.032221706018742,6.6439133487565645,1.3436176833002298,17.49070334896726,4.532474191943526,89.66374462279256,-1.9302111995061169,8.409828938195131,4.492352287845943
0,Pure,6.55179805027891,3.959643661551427,8.81548992481429,3.459713334622118,5.024187302481249,1.0335696285869396,4.479766032433445,1.3430968058775863,13.973085469652553,4.951045655794134,90.81123319677828,-2.1217288371672303,7.83880629921763,3.458117996080875
2,UreaAdded,7.216437766147549,4.27499159571245,9.37060430682517,3.4936409128351005,4.859743552221225,1.0337754143634938,5.73303313924696,1.3430010044650729,17.06823164729581,4.708074090259646,89.69240472878889,-2.335699400081139,6.75208423578731,3.401319868936022
2,UreaAdded,7.3526395561133135,4.1704381952923395,9.11227044625489,3.4112128978719296,4.899586772023644,1.032142523653457,7.055589873071022,1.3425397045277652,20.67794310113282,4.766064285787618,88.76118912904992,-2.3677616703881,6.631592257974764,4.876850776965359
4,StarchAdded,6.763379111451666,3.8917366329557836,9.503872124756818,3.2952985917255004,4.608794141953048,1.0293367240452576,4.261436904273228,1.3438416665004362,21.532905077169197,4.575493408246009,87.106009557846,-2.5217194487089416,9.151085417799097,4.852151158132666
0,Pure,6.748733451658911,4.173417141725118,8.604045743023546,3.330351598449748,4.6329714196739955,1.0340895387216948,4.017701691864582,1.3425923702894478,21.070818657688918,4.503399922279999,90.21494144749776,-2.4429781691241708,7.355686654590074,4.649139389870612
2,UreaAdded,7.32144087640938,3.6959096283791464,9.606340159320554,3.144087237674936,4.990292677218165,1.0324498551016514,6.898355572060023,1.343112993730052,16.691976042480785,4.8372495992172855,90.70462709628036,-2.0865403480517846,7.818157964310623,3.6309951334833706
4,StarchAdded,6.662249165073984,4.33754601395039,10.10439222329547,3.3094628040562446,4.775697033592484,1.0317181746933424,4.741390934296147,1.343771378304247,40.12743027830788,4.309982767803827,94.56544821084728,-2.580598340753545,7.1145897000708604,4.167559908985742
2,UreaAdded,7.427405535291165,4.4229676729529706,9.292633164553557,3.0294705445433654,4.730419881946136,1.0324421077400963,6.951419554509844,1.3427922258642786,15.03418978367343,4.729516952453352,89.2221513955762,-2.351363384170395,6.032529298213125,3.8254193354579735
3,DetergentAdded,8.491925235763212,3.8990076879309856,7.749726917007423,3.752973889193951,4.657995082267002,1.0298751346912742,8.22800711136395,1.3394755071832656,36.208285847761395,4.700423993533334,91.9054266323642,-1.7534293898911215,8.572426884788257,3.7400826459480245
0,Pure,6.566393784789998,4.698573537436432,8.672488192756461,3.1224460976922916,4.999526415384048,1.0317132057642617,4.727854466245832,1.3423541206838707,14.820521569410289,4.746780102167146,90.936345586385,-3.098212712180695,6.603005007924486,4.471763993916326
3,DetergentAdded,8.946001474004884,4.307264768081757,8.496967946335607,2.9714865015304253,4.4626894366767464,1.0283276492895994,8.865592708609588,1.3405014696895599,23.44566523559171,3.5377686876213605,85.1455305802236,-3.244605968025208,8.235136640787433,4.631749099210087
4,StarchAdded,6.771522079653342,3.3325610724244505,9.630155493766468,3.4415236461387906,4.9143420941025555,1.0326359486372603,5.324628360596757,1.3434741956908174,26.62917912458677,3.914856146962911,90.08271472541357,-1.099389637454806,8.859366927149958,4.680877195389918
3,DetergentAdded,8.38540589495737,4.271530871759634,8.349281554328211,2.3376199072597843,4.551863322349623,1.0314682939749238,7.384206846138951,1.3401323027079661,19.74110826987762,5.002415413787639,88.72469284356124,-3.340850267131616,6.298460562518412,3.9005591572695697
2,UreaAdded,6.954604873877231,3.7937767640359885,8.982944987800762,3.1666153520306213,5.040834209054807,1.0321619929797583,7.272079155270347,1.3430934181187657,16.10798181978662,5.243081822482579,85.93091946553035,-2.4784819587292417,6.427657697091102,3.317360815890133
4,StarchAdded,6.545892630964006,3.9100339202260277,9.760732151508059,3.2310234039969554,4.621146496107994,1.0333823993636932,4.510111230718019,1.3447301388761574,14.7814272005573,4.8494864287308905,88.78308682726048,-2.530900736422607,6.834424448796355,4.525813516258783
3,DetergentAdded,8.876660803595277,3.449906187834449,8.101833420355643,2.9036412939145677,4.561984594870419,1.02775345976802,8.360378373456362,1.3394766818052666,41.27524344628159,4.057006913253144,85.00728425013095,-2.6878625284853292,7.66675996474886,4.664926570887304
1,WaterAdded,6.7852674289175825,3.160930304452154,6.672644760740055,1.9804659204786486,3.104248412650363,1.0236856430001398,2.990308620758165,1.338201793085773,6.2046558530931755,4.261534220834817,94.10613943518983,-1.925898515686051,5.297272934572707,4.50882090436751
3,DetergentAdded,8.349710512559637,3.931586430551308,8.670120331946736,3.0380970069743154,5.044792949319948,1.0289991220226802,9.452635766606994,1.34016713346822,52.049678064058654,5.100349022040578,88.13040932641783,-2.6227015698555114,6.487020973362881,4.6374600969869295
0,Pure,6.5419592670721505,3.7879042231627493,8.572892784926797,3.2021687649631567,4.692404294235609,1.0324664445968403,4.523714340645084,1.3423559219847445,15.549038784934446,4.004236479447684,90.65791793586452,-2.2397590028621464,6.297562512514015,4.498277501748144
3,DetergentAdded,8.887949974581488,3.0669662574857797,9.121892245358422,3.4910625048829385,4.442279833716757,1.0267656807863645,9.342381965540174,1.3391782104922771,29.653275374260748,3.866132534416731,88.01772342844272,-2.1208889139767235,7.2499002012215925,5.410844699233694
4,StarchAdded,6.662358764369033,4.153589082771843,10.562010441886507,2.5660808827361947,5.073656360796415,1.0319838976851294,4.617347535735701,1.3431414850894827,36.948625582438694,3.8086177014095695,91.80582549107986,-2.6205891858565367,7.053559718676765,3.7333598992943666
4,StarchAdded,6.878254547800101,4.149869998695187,10.210024043335805,3.496096193578237,4.905494010984156,1.0322876100571028,4.441105728352131,1.3442340910929698,29.219949593850707,4.876529534509839,90.60931350748055,-2.376514335867591,4.856636964169524,4.827776325230874
2,UreaAdded,7.073600312506396,3.6207276988154904,9.105357301195928,3.6395603127863523,4.615691688220153,1.031626675720239,6.975116787808792,1.34297211283116,19.509535925285686,4.272745850348865,89.53171779667198,-2.4598121458173074,7.480103699498134,4.023347245189084
4,StarchAdded,6.989709746992495,3.758106233882289,10.071929345218106,3.4353488367005096,4.7202365769774675,1.0367716561449205,5.2483246203448735,1.3434451941730388,28.696876427346474,4.957838428055243,84.9174032164787,-1.96786335799128,8.735882133711794,4.877749088054517
1,WaterAdded,6.89865877191886,2.906884262058022,6.2789490134223,2.3686262582887054,3.417445268784096,1.0233438592592707,3.2194735539606176,1.3382780762134,8.97461912344355,4.400212949760943,93.69422241487881,-2.111197075539828,5.345015511391281,3.7659891756163244
0,Pure,6.746945720052674,4.3495180266550895,8.506131807046858,3.655062178521902,4.561272633648704,1.03291915417361,4.800174695412894,1.3421646898954618,19.177395900192987,4.3749767427005235,90.93304044391978,-2.1958712644915117,7.392553006823562,4.4243233092639125
3,DetergentAdded,8.65158609391096,4.7057966483443145,8.514351926490551,2.7892109990142595,4.327388957382518,1.0292696904407685,8.786061302785928,1.339867235841626,26.367434457212788,5.122735921766045,86.95384055939174,-2.6838208993391124,4.672198474627042,5.520692643556977
3,DetergentAdded,8.156163670602965,4.652632005523193,8.780603090629283,3.1686345604469555,4.6609016360760265,1.0288170499978087,8.045032925412253,1.3403207289480907,28.63674571365464,4.628363326154692,88.29209518904592,-2.7688910572609102,7.9294999492900065,5.042002273150271
1,WaterAdded,6.779799483891537,2.8957867955121737,5.883121079826948,2.5987300520215038,3.4963170399493473,1.0245678557752094,2.969198224109119,1.3372038734643799,6.489925286313072,4.720562303198474,93.34685762550738,-1.91910422969864,6.34672401624195,4.331486812659311
1,WaterAdded,6.738443090723862,2.6225913600651536,6.532512110406291,2.0594594145163185,3.073382450849621,1.024430063885887,3.629346632977989,1.3385217435111922,5.975661331525471,3.9118246465422777,91.43162423569045,-1.216104245102168,6.645598078959545,4.851982338397117
2,UreaAdded,7.452497575904526,4.374982559151211,9.328006817804887,3.0490929122696326,4.618992201652357,1.0326654539710762,5.641363104779592,1.343444975048038,21.088595709918476,5.530967478001807,88.11740911046807,-2.3530706012662903,8.59053644223538,4.0858716844738705
2,UreaAdded,7.004353713029901,4.82538554291942,9.284367475951637,3.8228925745689617,4.939998580327359,1.0316764056079866,7.1872308030541285,1.3425080259670588,16.026011308538834,4.462142798196121,87.0882051516605,-2.7251241958247148,9.384668570143191,4.307269832178524
2,UreaAdded,7.317866376785668,3.6942731813076843,9.150185192130436,3.2461620943755385,4.4815177963232316,1.032138892121929,6.473313744934485,1.3436223472635118,14.001708601775693,3.8642298748608885,90.236659360494,-2.38832773572893,6.957152289190822,4.127449440369244
3,DetergentAdded,8.77619864369846,3.0741732179004386,8.288830451193963,2.954979442550123,4.852960775010666,1.0280822338113411,8.850130845421848,1.3401998280776957,20.31905326314304,4.515863359846994,82.77179253467574,-2.7892288689274607,5.923614159227396,5.512001746109638
0,Pure,6.5524633972721755,4.6562277761771655,8.899410823599933,3.1894158325265396,5.0003649707363875,1.0315024291616148,4.265398952246689,1.34212014844126,9.686794340735727,4.735771190209103,87.75328268249247,-2.791377532506305,5.839529592737174,4.065572122883642
0,Pure,6.563311541511654,4.189608923399907,8.846165458389127,3.4534614725204973,4.828850704456408,1.0323307838065383,4.525459637508331,1.3428428096871092,15.938596954472732,4.532868830023643,90.09744680129393,-2.2674834299830073,7.88767310307142,4.206990155559224
2,UreaAdded,6.857148380647681,3.6702688108553048,9.067873553615522,3.513112319679547,4.790149848444794,1.0335604542529497,6.152376492415607,1.342205624825136,16.295770320148762,3.8853233808929426,88.44241981311396,-2.0270886580694505,7.570189601090166,3.944334792635064
1,WaterAdded,6.816977474352161,2.749682948936668,7.320108504347206,1.9632999764546673,4.03251110633824,1.0240635678097414,2.4657718092516503,1.3378924784074087,10.398740191498602,4.399219731957266,89.05044291752321,-2.082257265898085,5.142827626108295,4.745907200543981
2,UreaAdded,7.43221724628301,4.619733469463097,8.645066765784632,3.280167498789257,4.909240403462912,1.0323728938920411,6.863230916365096,1.342641780052095,12.187139348885193,4.051813174296622,91.72030534731222,-2.3944868941476503,8.544693474565003,4.434189312729489
0,Pure,6.513314163671918,4.407398545846566,7.888682510519167,3.1740230895272377,4.702345231509691,1.0326333268260712,4.506789255803061,1.341797218473072,12.045020622548954,4.599340004773704,90.38139898720317,-2.5316496438542986,7.115332968390416,4.378467198863715
1,WaterAdded,6.87855703913894,2.641321528013917,6.4932633118860705,1.9073845726778442,3.5398785394482504,1.0249629906411342,2.985934293132945,1.3390142716017517,5.90723418313272,4.75591213221044,93.69663443940921,-2.0386447500746914,5.811523181105509,3.7855669247751687
3,DetergentAdded,8.44488218435548,3.822941522110764,8.783309032925931,2.9697543971824825,4.472826133300625,1.0269567640909876,7.7723888059580295,1.3391896365539875,29.375489579896087,5.378653805906531,90.07272202751307,-2.2335921946528687,5.659819115515079,3.631361539025416
0,Pure,6.674365722370272,3.8184270576202,8.40433811978372,3.106051256073065,4.822107063494788,1.031373684723817,4.648219175692656,1.3410726866685478,12.429444404616602,3.936973019544475,90.11548898244126,-2.5152191033960554,8.138275023916613,3.3562652913359767
3,DetergentAdded,8.100647973204676,3.8183633925256166,8.782901872407123,2.9016444013035847,4.2166160953057,1.0324136991624813,9.139436255059213,1.3404982212225738,34.28552399670941,4.883126088511856,80.52883331465749,-3.2623763980684637,7.937083712381625,3.962457249739523
3,DetergentAdded,8.390646208925748,3.196029992173056,9.029029658844646,3.3991223233320076,4.912260913071222,1.0268549622618948,9.65593620371408,1.3411801224722153,43.35857931418233,5.406867654510562,90.39354582477931,-3.507964562027969,7.40915824451865,4.18779438013486
4,StarchAdded,6.791820234804736,4.397831599715657,9.535278388561451,2.8017225536581423,4.1733468279949335,1.0352761042137728,4.42610592791271,1.3450086495376516,19.533378190507015,4.6711679516626345,93.15587908815638,-2.396769035111361,5.767258327477921,5.547675077397528
1,WaterAdded,6.971572983141785,3.0331312277824556,6.568145192072323,2.550267338906793,3.7384034969135373,1.0194126759552586,2.7784276608579113,1.338202884195215,3.532581086122569,4.1063260473837255,90.60037011268405,-2.1280829531229166,5.7125697917737925,4.355439786416587
1,WaterAdded,6.850788176302175,2.012985165852351,6.466542718336435,2.2874938839064223,3.3288545943076766,1.0230413339120703,3.0198422236738205,1.3377125700158778,8.014709444625934,4.67095151690758,87.7989713675324,-1.673559814263856,5.710001115653041,5.4664815877342665
3,DetergentAdded,8.544406355595608,4.389631314007226,8.783437256138138,3.6818208596493527,4.645470251309763,1.0282198775003801,8.203371846844068,1.340897661584804,24.43811667261893,4.093375219339546,88.7109752821944,-3.0916784724134976,7.961173349246009,3.9967840575123468
3,DetergentAdded,8.364701839885985,3.9664744668053333,8.278974293312036,2.9385765078522104,4.52940091992552,1.0290882598307856,10.354993813657522,1.3398047651869942,29.58056416997297,4.4705809241997185,92.50478469549734,-2.056144967915903,9.13891769082564,4.836585301935943
1,WaterAdded,7.044325139940813,2.6332401455522443,6.0315476517722955,2.3458583922889913,3.456942599173113,1.021169532138267,4.092598534080986,1.337788512632648,7.055326365096622,4.6879094435494535,95.46023353841768,-2.8398726632594977,6.27598584942054,5.543636080896814
0,Pure,6.6192221765047,4.276702614682379,8.774815105113225,3.6154906559526947,4.780940893522609,1.0322790215257704,4.6823689529149615,1.342593304561578,13.660699156348414,4.597044996449154,92.11044762478966,-2.710606119764424,7.6063757393175,3.8199516740243302
3,DetergentAdded,8.404963521464795,3.1719780846917467,8.229955664935623,2.978744789241127,4.74386020652151,1.0289695507478558,9.366534416979919,1.3401688118140997,30.96520141488692,4.126264596228637,86.1898759294919,-2.903538638404279,6.352648150015471,4.154136427963387
2,UreaAdded,7.593944650558473,4.8143403564753084,9.498291814412042,3.6471265568450484,4.933108174975906,1.0329527093542914,6.358071066475523,1.342989592955336,17.478188607459735,3.7731830506408524,89.72468868714083,-2.7303729418365092,8.312457044961327,3.9526312190294806
1,WaterAdded,6.6155568798646485,3.6736922407019605,6.065449438768746,2.1595338086605675,3.577460820410341,1.0234226836786415,3.083987839413523,1.3382530963716965,11.815539896990696,5.0221299949995135,94.95702775714709,-2.523309554046751,6.317362633255361,4.57762302602914
3,DetergentAdded,8.923326193452098,3.9865198174728347,8.360345948452942,3.4830496047331065,4.574767906065746,1.0312890543108786,8.414685341492103,1.3400239991439518,26.16225301469111,3.900373070257558,90.93438837339947,-1.9663085547348855,6.926855023440074,4.700285095943347
4,StarchAdded,6.667131157229001,4.242759223192085,9.424569749210827,2.956363453667514,4.828295199202151,1.032484842594284,5.189719150477291,1.3437955019306393,27.18414888973174,3.3479538506941253,86.0956657604943,-3.6395702750802013,7.464678588938442,4.263191461786246
2,UreaAdded,7.173226671336155,4.041460531932721,8.695431576151396,3.341115730598778,4.8035569571328285,1.034105113543274,6.427894625891146,1.3429050824359683,12.677752817351612,4.6126625897702525,91.41080301055614,-2.148140794628042,6.34683163210188,4.266088444255387
3,DetergentAdded,8.808004622341493,4.029835507965885,9.244712940252656,2.8585723736141926,4.4702910176335,1.0312439354748555,7.476719702991183,1.3407918154147556,25.340356942523428,4.867316252869737,82.47084692060416,-2.9729220960070126,5.156563412738205,5.955765142206892
2,UreaAdded,7.2589993541865745,3.857215110401013,8.711340914150187,3.6481459551986406,4.828607688727798,1.03467002198832,5.582268685279718,1.3434553335438932,15.0860193260278,4.323239502559415,88.62334588773254,-2.0401715944459426,7.9521825595549025,3.685928088732252
2,UreaAdded,7.06948651133883,4.688546281301266,9.021180199785878,3.2144682022902873,4.6726593353230355,1.0319006107722706,7.270734720433522,1.3421986155109624,20.86362993819089,4.03206639912677,91.50597606932271,-2.3903096555758125,7.643733754744637,3.9344804829251863
0,Pure,6.544985926039786,4.46512330226812,9.111160843199013,3.4390405800168,4.8567502047323,1.0310121266590992,4.245944710162391,1.3431248094526484,17.338047011715997,4.480490240311228,89.87313568135116,-3.1103231492445507,6.643318065052449,4.864567634855889
0,Pure,6.6960797243615975,3.6671829886013896,8.939392576374571,3.18897815441433,4.8024339364565805,1.031907125498607,4.1185354437323145,1.3419234578341301,17.903383407010278,4.6994960787508475,92.07507356233015,-2.1701367057989924,7.6143925078473735,3.409595752533293
2,UreaAdded,7.298115436154018,3.781979164076211,9.65754242770865,3.401602693893124,4.661605266548822,1.0335868492347955,7.363571696126628,1.3437979876200745,15.265108828096425,5.043028261346858,90.18218090142,-2.644552008389478,6.700869623896189,3.7063574503651484
3,DetergentAdded,8.8304467456215,3.6673138869557396,8.36750454094608,3.122341580016674,4.32554496043855,1.0298833250231088,9.318018252479526,1.3399136683902693,37.71880043481814,5.2772620138774515,86.78454437559115,-2.7838410014237978,6.116225357996392,4.441736220558352
0,Pure,6.672328091325538,3.7805627562667845,9.025259473213062,3.342060608044399,4.8396787034354976,1.0319908176466148,4.344672765833334,1.3426089011698743,16.426765307785747,3.6265521543272223,89.69185874398086,-2.4019787881614354,7.7049364845554225,4.57732440237085
3,DetergentAdded,8.585737514907185,3.029149697177793,8.54925159894628,3.5163116155284078,4.678819820474308,1.0293722860190346,8.246375011449931,1.3406496569689972,44.84807448464514,4.325389101851105,89.07594057411934,-2.860671338147569,7.2821254069483405,4.336364816632378
1,WaterAdded,6.807159427243637,2.074276751444153,6.307956727022645,2.277848839353005,3.6537749458065676,1.0251780461592839,3.3589616131547384,1.3383482531640578,8.114347822506659,4.0236735317060655,88.29668607263989,-2.2733439108686087,5.86538456693677,5.12696589858774
3,DetergentAdded,8.204717715988355,3.480122557174793,8.989049872810718,3.29147216310239,4.210912759714848,1.025788949539387,8.520043640906323,1.340369893024873,29.575618852428814,3.6763114703690123,84.62448479526307,-2.0125493416153732,7.396364014439101,5.40004923802705
2,UreaAdded,7.565319861915804,4.145151505461033,8.836318281147866,3.152952398466069,4.954056069367855,1.0323521380630059,7.027954506975024,1.3424242403215627,16.245692270335763,4.182057051058269,89.4322900557449,-2.7185123201541828,8.323063650027445,3.9790482111940535
1,WaterAdded,6.980783436357472,2.5096327656024884,7.467639856999045,1.9488237848233012,3.825064556998361,1.0225566070919692,2.8516306920519963,1.3375531463059294,7.868880750877202,4.918984694068485,93.33973607580964,-2.471992507673944,5.010340712488731,4.041680653318227
2,UreaAdded,6.984948287923616,4.106895014001228,8.846128504777743,3.5972549897615327,4.702953913452907,1.032675261645279,6.607831429696344,1.342950752796935,14.535325127700364,4.074373151217919,91.78053279115686,-2.649638020155578,7.054826045288433,4.39323228604064
1,WaterAdded,6.861633115329826,3.0998792085779474,6.158600659305752,2.3555947796182797,3.8379180349166195,1.0238027832019907,4.000768983699345,1.3380264387809477,10.851964501131185,4.7611548439922595,93.17104306571373,-2.8356661338173863,6.371053738215363,4.132512449371367
2,UreaAdded,7.365923894079522,4.41567429430516,9.905531186974645,3.636855869506615,4.563150258982607,1.0332459005514683,6.6411699390636425,1.344032238158399,20.3800314585841,5.5159755123105425,88.6320098491774,-1.9593301285800149,6.171923915267572,3.483540449637908
